"id","institutionCode","collectionCode","catalogNumber","order","family","scientificName","genus","specificEpithet","taxonRank","infraspecificEpithet","year","month","day","reproductiveCondition","county","municipality","locality","localitySecurity","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","date","lastcollected"
870658,"University of Connecticut","CONN","CONN00169535","Malvales","Thymelaeaceae","Dirca palustris","Dirca","palustris","","",1968,4,23,"flowering","Windham","Dayville","Dayville",0,41.84638,-71.8875,5000,1968-04-23,1968
870662,"University of Connecticut","CONN","CONN00169540","Malvales","Thymelaeaceae","Dirca palustris","Dirca","palustris","","",1958,5,18,"sterile/vegetative","New Haven","Meriden","Hubbard Park",0,41.55361,-72.83555,5000,1958-05-18,1958
870675,"University of Connecticut","CONN","CONN00169559","Malvales","Thymelaeaceae","Dirca palustris","Dirca","palustris","","",1946,5,18,"sterile/vegetative","New Haven","Meriden","Hubbard Park",0,41.55361,-72.83555,5000,1946-05-18,1958
870678,"University of Connecticut","CONN","CONN00169563","Malvales","Thymelaeaceae","Dirca palustris","Dirca","palustris","","",1936,4,11,"flowering","New London","New London","Connecticut College Arboretum",0,41.37861,-72.11027,5000,1936-04-11,1936
870680,"University of Connecticut","CONN","CONN00169565","Malvales","Thymelaeaceae","Dirca palustris","Dirca","palustris","","",1908,6,2,"fruiting","Fairfield","Brookfield","Still River",0,41.45583,-73.39722,2000,1908-06-02,1929
870683,"University of Connecticut","CONN","CONN00169570","Malvales","Thymelaeaceae","Dirca palustris","Dirca","palustris","","",1933,5,4,"sterile/vegetative","New London","New London","Connecticut College Arboretum",0,41.37861,-72.11027,5000,1933-05-04,1936
870689,"University of Connecticut","CONN","CONN00169586","Malvales","Thymelaeaceae","Dirca palustris","Dirca","palustris","","",1908,6,2,"fruiting","Fairfield","Brookfield","Still River",0,41.45583,-73.39722,2000,1908-06-02,1929
870691,"University of Connecticut","CONN","CONN00169588","Malvales","Thymelaeaceae","Dirca palustris","Dirca","palustris","","",1929,4,20,"flowering","Fairfield","Danbury","Danbury",0,41.39472,-73.45388,5000,1929-04-20,1929
870692,"University of Connecticut","CONN","CONN00169589","Malvales","Thymelaeaceae","Dirca palustris","Dirca","palustris","","",1892,4,23,"flowering","Fairfield","Trumbull","Trumbull",0,41.24277,-73.20055,5000,1892-04-23,1929
870715,"University of Connecticut","CONN","CONN00169656","Malvales","Malvaceae","Brachychiton populneum","Brachychiton","populneum","","",1968,2,14,"sterile/vegetative","Tolland","Mansfield, Storrs","University of Connecticut Ecology and Evolutionary Biology Greenhouses",0,41.81027,-72.25583,1000,1968-02-14,1968
870724,"University of Connecticut","CONN","CONN00169755","Caryophyllales","Tamaricaceae","Tamarix parviflora","Tamarix","parviflora","","",1950,5,3,"flowering","Fairfield","Greenwich","Old Greenwich",0,41.02277,-73.56472,5000,1950-05-03,1950
870725,"University of Connecticut","CONN","CONN00169756","Caryophyllales","Tamaricaceae","Tamarix parviflora","Tamarix","parviflora","","",1950,6,11,"flowering","Fairfield","Greenwich","Old Greenwich",0,41.02277,-73.56472,5000,1950-06-11,1950
870726,"University of Connecticut","CONN","CONN00169757","Caryophyllales","Tamaricaceae","Tamarix parviflora","Tamarix","parviflora","","",1950,5,31,"flowering","Fairfield","Greenwich","Old Greenwich",0,41.02277,-73.56472,5000,1950-05-31,1950
870727,"University of Connecticut","CONN","CONN00169758","Caryophyllales","Tamaricaceae","Tamarix parviflora","Tamarix","parviflora","","",1950,5,3,"flowering/fruiting","Fairfield","Greenwich","Old Greenwich",0,41.02277,-73.56472,5000,1950-05-03,1950
870728,"University of Connecticut","CONN","CONN00169759","Caryophyllales","Tamaricaceae","Tamarix gallica","Tamarix","gallica","","",1921,8,24,"flowering","Fairfield","Westport","Westport",0,41.14138,-73.35777,5000,1921-08-24,1921
870730,"University of Connecticut","CONN","CONN00169761","Caryophyllales","Tamaricaceae","Tamarix pentandra","Tamarix","pentandra","","",1934,9,20,"fruiting","Fairfield","Darien","Darien",0,41.07861,-73.46916,5000,1934-09-20,1934
870732,"University of Connecticut","CONN","CONN00169774","Ericales","Theaceae","Camellia sasanqua","Camellia","sasanqua","","",1967,11,19,"","Tolland","Mansfield, Storrs","University of Connecticut Ecology and Evolutionary Biology Greenhouses",0,41.81027,-72.25583,1000,1967-11-19,1967
870835,"University of Connecticut","CONN","CONN00169993","Malvales","Malvaceae","Tilia europaea","Tilia","europaea","","",1962,9,19,"fruiting","Tolland","Mansfield, Storrs","University of Connecticut",0,41.80916,-72.25361,5000,1962-09-19,1962
870836,"University of Connecticut","CONN","CONN00169994","Malvales","Malvaceae","Tilia europaea","Tilia","europaea","","",1889,7,12,"flowering","Fairfield","Bridgeport","Seaside Park",0,41.16166,-73.19083,5000,1889-07-12,1911
870838,"University of Connecticut","CONN","CONN00169996","Malvales","Malvaceae","Tilia europaea","Tilia","europaea","","",1900,6,0,"flowering","New Haven","Seymour","Seymour",0,41.38416,-73.0875,5000,NA,1900
870839,"University of Connecticut","CONN","CONN00169997","Malvales","Malvaceae","Tilia heterophylla","Tilia","heterophylla","","",1953,7,14,"flowering","Litchfield","Barkhamsted","Pleasant Valley",0,41.91222,-72.98833,5000,1953-07-14,1953
870842,"University of Connecticut","CONN","CONN00170000","Malvales","Malvaceae","Tilia europaea","Tilia","europaea","","",1911,6,4,"flower buds","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1911-06-04,1911
870857,"University of Connecticut","CONN","CONN00170048","Brassicales","Tropaeolaceae","Tropaeolum majus","Tropaeolum","majus","","",1968,5,1,"flowering","Tolland","Mansfield, Storrs","University of Connecticut Ecology and Evolutionary Biology Greenhouses",0,41.81027,-72.25583,1000,1968-05-01,1968
870877,"University of Connecticut","CONN","CONN00170111","Rosales","Ulmaceae","Ulmus fulva","Ulmus","fulva","","",1893,5,30,"fruiting","New Haven","New Haven","East Rock",0,41.32722,-72.905,5000,1893-05-30,1933
870880,"University of Connecticut","CONN","CONN00170114","Rosales","Rosaceae","Amelanchier oblongifolia","Amelanchier","oblongifolia","","",1915,6,6,"fruiting","Litchfield","Sharon","Sharon",0,41.87916,-73.47666,5000,1915-06-06,1915
870898,"University of Connecticut","CONN","CONN00170137","Rosales","Rosaceae","Crataegus grayana","Crataegus","grayana","","",1904,5,30,"fruiting","New London","East Lyme","Giants Neck",0,41.30027,-72.2325,3000,1904-05-30,1904
870902,"University of Connecticut","CONN","CONN00170141","Rosales","Rosaceae","Crataegus crus-galli","Crataegus","crus-galli","","",1887,6,6,"flowering","New Haven","East Haven","East Haven",0,41.29555,-72.86305,5000,1887-06-06,1914
870905,"University of Connecticut","CONN","CONN00170145","Rosales","Rosaceae","Crataegus rotundifolia","Crataegus","rotundifolia","","",1904,8,30,"fruiting","Tolland","Stafford","Stafford",0,41.98472,-72.28888,5000,1904-08-30,1932
870908,"University of Connecticut","CONN","CONN00170148","Rosales","Rosaceae","Crataegus dissimilis","Crataegus","dissimilis","","",1903,5,22,"flowering","New London","East Lyme","Town of East Lyme",0,41.35305,-72.22944,5000,1903-05-22,1903
870914,"University of Connecticut","CONN","CONN00170156","Rosales","Rosaceae","Amelanchier oblongifolia","Amelanchier","oblongifolia","","",1906,5,16,"flowering","Hartford","East Hartford","East Hartford",0,41.78222,-72.61194,5000,1906-05-16,1913
870915,"University of Connecticut","CONN","CONN00170157","Rosales","Rosaceae","Crataegus rotundifolia","Crataegus","rotundifolia","","",1904,9,7,"fruiting","New London","Groton","Mumford Point, Groton",0,41.3125,-72.03027,5000,1904-09-07,1932
870916,"University of Connecticut","CONN","CONN00170158","Rosales","Rosaceae","Crataegus fretalis","Crataegus","fretalis","","",1901,9,6,"","New Haven","Oxford","Oxford",0,41.43388,-73.11666,5000,1901-09-06,1901
870918,"University of Connecticut","CONN","CONN00170161","Rosales","Rosaceae","Crataegus foetida","Crataegus","foetida","","",1905,9,19,"fruiting","New London","Griswold, Hopeville","Hopeville, Griswold",0,41.6125,-71.93888,20000,1905-09-19,1929
870923,"University of Connecticut","CONN","CONN00170166","Rosales","Rosaceae","Crataegus grayana","Crataegus","grayana","","",1904,9,16,"fruiting","New London","East Lyme","Giants Neck",0,41.30027,-72.2325,3000,1904-09-16,1904
870924,"University of Connecticut","CONN","CONN00170167","Rosales","Rosaceae","Crataegus grayana","Crataegus","grayana","","",1904,5,30,"sterile/vegetative","New London","East Lyme","Giants Neck",0,41.30027,-72.2325,3000,1904-05-30,1904
870926,"University of Connecticut","CONN","CONN00170172","Rosales","Rosaceae","Crataegus glaucophylla","Crataegus","glaucophylla","species","",1902,9,22,"fruiting","New London","Griswold","Griswold",0,41.58388,-71.92138,5000,1902-09-22,1904
870929,"University of Connecticut","CONN","CONN00170175","Rosales","Rosaceae","Crataegus hargeri","Crataegus","hargeri","species","",1900,6,6,"flowering","New Haven","Oxford","Oxford",0,41.43388,-73.11666,5000,1900-06-06,1900
870930,"University of Connecticut","CONN","CONN00170176","Rosales","Rosaceae","Crataegus incisa","Crataegus","incisa","","",1904,10,11,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1904-10-11,1904
870931,"University of Connecticut","CONN","CONN00170177","Rosales","Rosaceae","Crataegus apposita","Crataegus","apposita","","",1913,9,9,"flowering","New Haven","Wallingford","Pistapaug Pond",0,41.42444,-72.74944,2000,1913-09-09,1913
870932,"University of Connecticut","CONN","CONN00170178","Rosales","Rosaceae","Crataegus apposita","Crataegus","apposita","","",1903,9,23,"fruiting","New London","Griswold, Hopeville","Hopeville, Griswold",0,41.6125,-71.93888,20000,1903-09-23,1903
870933,"University of Connecticut","CONN","CONN00170179","Rosales","Rosaceae","Crataegus apposita","Crataegus","apposita","","",1902,10,23,"fruiting","New London","Griswold, Hopeville","Hopeville, Griswold",0,41.6125,-71.93888,20000,1902-10-23,1903
870934,"University of Connecticut","CONN","CONN00170180","Rosales","Rosaceae","Crataegus intricata","Crataegus","intricata","","",1903,9,20,"fruiting","Fairfield","Trumbull","Trumbull",0,41.24277,-73.20055,5000,1903-09-20,1903
870939,"University of Connecticut","CONN","CONN00170186","Rosales","Rosaceae","Crataegus macrosperma","Crataegus","macrosperma","","",1903,5,12,"flowering","New London","Franklin","Franklin",0,41.61972,-72.14305,5000,1903-05-12,1929
870940,"University of Connecticut","CONN","CONN00170187","Rosales","Rosaceae","Crataegus pentandra","Crataegus","pentandra","species","",1903,9,22,"fruiting","New London","New London","Alewife Cove",0,41.31555,-72.10277,2000,1903-09-22,1904
870942,"University of Connecticut","CONN","CONN00170192","Rosales","Rosaceae","Crataegus oxyacantha","Crataegus","oxyacantha","species","",1894,5,25,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1894-05-25,1906
870943,"University of Connecticut","CONN","CONN00170193","Rosales","Rosaceae","Crataegus oxyacantha","Crataegus","oxyacantha","species","",1897,5,20,"flowering","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1897-05-20,1906
870944,"University of Connecticut","CONN","CONN00170194","Rosales","Rosaceae","Crataegus tenella","Crataegus","tenella","","",1903,5,16,"flowering/fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1903-05-16,1903
870945,"University of Connecticut","CONN","CONN00170195","Rosales","Rosaceae","Crataegus coccinea","Crataegus","coccinea","","",1901,9,22,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1901-09-22,1903
870946,"University of Connecticut","CONN","CONN00170196","Rosales","Rosaceae","Crataegus coccinea","Crataegus","coccinea","","",1901,5,31,"flowering","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1901-05-31,1903
870947,"University of Connecticut","CONN","CONN00170197","Rosales","Rosaceae","Crataegus coccinea","Crataegus","coccinea","","",1901,9,21,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1901-09-21,1903
870948,"University of Connecticut","CONN","CONN00170198","Rosales","Rosaceae","Crataegus coccinea","Crataegus","coccinea","","",1901,5,31,"flowering","Fairfield","Stratford","Housatonic River",0,41.20527,-73.10972,20000,1901-05-31,1903
870949,"University of Connecticut","CONN","CONN00170199","Rosales","Rosaceae","Crataegus coccinea","Crataegus","coccinea","","",1900,9,14,"fruiting","New Haven","Seymour","Seymour",0,41.38416,-73.0875,5000,1900-09-14,1913
870950,"University of Connecticut","CONN","CONN00170200","Rosales","Rosaceae","Crataegus coccinea","Crataegus","coccinea","","",1901,9,21,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1901-09-21,1903
870951,"University of Connecticut","CONN","CONN00170201","Rosales","Rosaceae","Crataegus polita","Crataegus","polita","species","",1904,9,5,"sterile/vegetative","New London","East Lyme","Town of East Lyme",0,41.35305,-72.22944,5000,1904-09-05,1904
870957,"University of Connecticut","CONN","CONN00170208","Rosales","Rosaceae","Crataegus dissona","Crataegus","dissona","","",1904,9,5,"fruiting","New London","East Lyme","Town of East Lyme",0,41.35305,-72.22944,5000,1904-09-05,1904
870958,"University of Connecticut","CONN","CONN00170209","Rosales","Rosaceae","Crataegus pruinosa","Crataegus","pruinosa","","",1903,5,23,"flowering","New London","Groton","Poquonnock Plains",0,41.34555,-72.03361,5000,1903-05-23,1929
870960,"University of Connecticut","CONN","CONN00170211","Rosales","Rosaceae","Crataegus pruinosa","Crataegus","pruinosa","","",1900,5,23,"flowering","New Haven","Oxford","Oxford",0,41.43388,-73.11666,5000,1900-05-23,1900
870961,"University of Connecticut","CONN","CONN00170212","Rosales","Rosaceae","Crataegus pequotorum","Crataegus","pequotorum","","",1904,10,9,"fruiting","New London","Groton","Mumford Point, Groton",0,41.3125,-72.03027,5000,1904-10-09,1904
870962,"University of Connecticut","CONN","CONN00170213","Rosales","Rosaceae","Crataegus pequotorum","Crataegus","pequotorum","","",1904,10,9,"fruiting","New London","Groton","Mumford Point, Groton",0,41.3125,-72.03027,5000,1904-10-09,1904
870974,"University of Connecticut","CONN","CONN00170234","Rosales","Rosaceae","Crataegus arnoldiana","Crataegus","arnoldiana","","",1905,5,23,"flowering","New London","East Lyme","Giants Neck",0,41.30027,-72.2325,3000,1905-05-23,1933
870975,"University of Connecticut","CONN","CONN00170235","Rosales","Rosaceae","Crataegus forbesae","Crataegus","forbesae","","",1904,9,21,"fruiting","New London","New London","New London",0,41.32972,-72.09444,5000,1904-09-21,1908
870982,"University of Connecticut","CONN","CONN00170242","Rosales","Rosaceae","Prunus americana","Prunus","americana","","",1959,6,20,"fruiting","New Haven","Cheshire","Cheshire",0,41.48916,-72.90472,5000,1959-06-20,1959
870983,"University of Connecticut","CONN","CONN00170243","Rosales","Rosaceae","Prunus americana","Prunus","americana","","",1932,9,19,"sterile/vegetative","Fairfield","Brookfield","Brookfield",0,41.4825,-73.40944,5000,1932-09-19,1941
870984,"University of Connecticut","CONN","CONN00170244","Rosales","Rosaceae","Prunus americana","Prunus","americana","","",1933,8,31,"fruiting","Fairfield","Westport","Westport",0,41.14138,-73.35777,5000,1933-08-31,1941
870986,"University of Connecticut","CONN","CONN00170247","Rosales","Rosaceae","Crataegus tomentosa","Crataegus","tomentosa","","",1900,8,25,"fruiting","New Haven","East Haven","East Haven",0,41.29555,-72.86305,5000,1900-08-25,1900
870987,"University of Connecticut","CONN","CONN00170248","Rosales","Rosaceae","Crataegus ferentaria","Crataegus","ferentaria","species","",1903,9,23,"fruiting","New London","Franklin","Franklin",0,41.61972,-72.14305,5000,1903-09-23,1903
870988,"University of Connecticut","CONN","CONN00170249","Rosales","Rosaceae","Crataegus rotundifolia","Crataegus","rotundifolia","","",1902,5,27,"flowering","New London","Waterford","Waterford",0,41.34972,-72.14694,5000,1902-05-27,1932
870989,"University of Connecticut","CONN","CONN00170250","Rosales","Rosaceae","Crataegus rotundifolia","Crataegus","rotundifolia","","",1903,5,29,"flowering","New London","East Lyme","Giants Neck",0,41.30027,-72.2325,3000,1903-05-29,1932
870998,"University of Connecticut","CONN","CONN00170267","Dipsacales","Caprifoliaceae","Centranthus ruber","Centranthus","ruber","","",1932,8,24,"sterile/vegetative","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1932-08-24,1932
